calls_ivr_id,gen_customer_phone,gen_document_identification
1671127433.333885,400002151,10001222
1671127880.333919,400002151,10001222
1670859514.302423,400002152,10004361
1670927196.3453491,400002152,10004361
1670927526.34545,400002152,10004361
1671535692.3801639,400002152,10004361
1671535821.38019,400002152,10004361
1670866728.313869,400002153,10003988
1670866847.275115,400002153,10003988
1671472290.3470659,400002153,10003988
1671184179.3354959,400002156,10003219
1671535185.3800919,400002158,10006847
1671279325.3399451,400002159,10001307
1671446182.3332391,400002159,10001307
1670947553.3536,400002160,10008675
1671202664.3274641,400002161,10000386
1671188474.19977,400002162,10008095
1671020949.8934,400002163,10004083
1671021090.8964,400002163,10004083
1671348521.3408761,400002165,10007988
1671534083.3493431,400002166,10001061
1671534745.3388889,400002166,10001061
1671524317.32404,400002167,10001625
1670933619.1512,400002168,10002729
1670853233.3016219,400002169,10006464
1671106710.3607731,400002169,10006464
1671019586.3251309,400002170,10009263
1671020859.8916,400002170,10009263
1671027440.326118,400002170,10009263
1670861297.3128381,400002172,10002725
1671184059.335474,400002173,10008460
1671049614.11982,400002174,10000967
1671050455.357481,400002174,10000967
1671016573.353545,400002175,10009072
1670850485.3012741,400002176,10009030
1671524558.337395,400002177,10000572
1671525586.348053,400002177,10000572
1670834323.26885,400002178,10003382
1671194060.366596,400002179,10006301
1670949946.349371,400002180,10003139
1671011997.3526621,400002181,10008868
1671446224.27965,400002183,10009049
1670929260.3172171,400002184,10005609
1670939677.3089859,400002185,10001925
1670865823.3419909,400002186,10007906
1670866541.3036909,400002186,10007906
1670953705.350039,400002187,10004723
1671283836.24114,400002188,10005925
1670924342.34472,400002189,10008181
1670930348.3072181,400002191,10006106
1671352130.340909,400002194,10007073
1670866527.303689,400002195,10004698
1670846055.300293,400002197,10001139
1670846459.33882,400002197,10001139
1670917661.2764039,400002198,10000177
1670854828.3119049,400002200,10003982
1670854847.34025,400002200,10003982
1671193046.3369169,400002200,10003982
1671195195.36674,400002200,10003982
1671028565.355247,400002201,10003135
1671198038.3271439,400002201,10003135
1671017670.3145981,400002203,10007178
1671017680.3247969,400002203,10007178
1671017876.8322,400002203,10007178
1671084467.12147,400002203,10007178
1671193101.326525,400002203,10007178
1671540069.380836,400002203,10007178
1671203446.367414,400002205,10009266
1670857333.302093,400002206,10001620
1670924643.3161781,400002206,10001620
1671442863.27273,400002206,10001620
1671545829.3401549,400002206,10001620
1671457475.29926,400002208,10004510
1670915595.276283,400002209,10006487
1671546939.3402269,400002210,10004109
1671289344.3298659,400002211,10000562
1671461213.30255,400002212,10009103
1671549262.35496,400002212,10009103
1671549283.340409,400002212,10009103
1671091844.12497,400002213,10001548
1671128047.3234789,400002213,10001548
1671133100.3635521,400002213,10001548
1671022038.3255861,400002214,10003262
1670940091.3192251,400002215,10007891
1671556037.3621,400002218,10004669
1671556421.36257,400002218,10004669
1671557323.36343,400002218,10004669
1671557991.341285,400002218,10004669
1671095462.13142,400002219,10008359
1670838538.2699211,400002221,10008072
1670839245.2985721,400002221,10008072
1670839616.308768,400002221,10008072
1670840702.309046,400002221,10008072
1670842838.3096049,400002221,10008072
1670844567.338372,400002221,10008072
1670941950.348155,400002221,10008072
1670942299.348191,400002221,10008072
1670961871.3507619,400002221,10008072
1671013609.3138161,400002221,10008072
1671028304.35522,400002221,10008072
1671528955.3791029,400002222,10001755
1671542686.34993,400002224,10008407
1671555180.351572,400002225,10006393
1670856456.273469,400002226,10001289
1670856596.3404629,400002226,10001289
1671019705.8673,400002226,10001289
1671373080.25515,400002226,10001289
1671379124.34147,400002226,10001289
1671392222.341712,400002226,10001289
1671446340.3740449,400002226,10001289
1671447200.2818,400002226,10001289
1671196472.3669021,400002227,10007806
1671546677.35275,400002228,10004761
1671546828.3507719,400002228,10004761
1671129491.3340721,400002230,10005412
1670871363.3043,400002231,10003638
1670955503.4969,400002231,10003638
1670920030.2766681,400002232,10008713
1670920328.3438931,400002232,10008713
1671022167.3546231,400002232,10008713
1670838117.3366821,400002235,10001734
1671446423.3438611,400002236,10003562
1671480815.347506,400002237,10002823
1671522144.32229,400002237,10002823
1671231629.3687921,400002238,10004997
1671231670.368793,400002238,10004997
1670833391.268677,400002239,10001504
1670962457.5424,400002239,10001504
1671042160.3177619,400002239,10001504
1671185889.3253739,400002240,10004817
1671268308.3691511,400002240,10004817
1671393982.341748,400002240,10004817
1670870504.342705,400002241,10004944
1670947876.348968,400002241,10004944
1671452260.344913,400002241,10006171
1671481147.336983,400002241,10006171
1671526531.378736,400002241,10006171
1671045509.3281839,400002242,10005828
1670839757.298717,400002243,10001214
1670929912.3460081,400002244,10003017
1671203457.367415,400002244,10003017
1671463996.3461189,400002244,10003017
1670849712.301137,400002245,10001235
1671195712.3268919,400002246,10003602
1670923815.3160141,400002247,10008264
1670847760.31081,400002248,10008978
1670932968.3467779,400002250,10001559
1671292055.24317,400002250,10001559
1671294023.24383,400002250,10001559
1670840668.2704439,400002251,10004767
1670841342.299124,400002254,10007440
1670950592.3495,400002255,10000031
1671045610.11807,400002255,10000031
1671045631.3281951,400002255,10000031
1671120867.3226969,400002258,10007686
1671121018.16806,400002258,10007686
1671466004.3766351,400002258,10007686
1671466416.346374,400002258,10007686
1670776329.3346131,400002260,10007800
1670866326.2750239,400002260,10007800
1670836092.2692511,400002261,10005360
1670836343.3361859,400002261,10005360
1671100389.14013,400002261,10005360
1670842422.337821,400002263,10007517
1671114068.332464,400002265,10008428
1671116988.3619549,400002267,10001135
1671566275.352356,400002268,10004678
1670859033.340812,400002272,10003519
1671185087.3356271,400002273,10008054
1671191180.20452,400002273,10008054
1671201980.3673351,400002273,10008054
1671213044.328331,400002273,10008054
1671555010.36102,400002273,10008054
1670854189.3401639,400002274,10007933
1671525088.3785369,400002276,10001415
1671123752.3334579,400002277,10004003
1671124220.362808,400002277,10004003
1671440237.3320651,400002278,10002636
1670854817.311904,400002280,10004576
1670855466.3119969,400002280,10004576
1671469068.3467209,400002281,10004676
1671454870.334728,400002282,10006612
1671455025.3347449,400002282,10006612
1671471313.3772919,400002282,10006612
1671471383.3773029,400002282,10006612
1671482076.3779261,400002282,10006612
1671524936.3374479,400002282,10006612
1671564053.36791,400002282,10006612
1671564866.3417361,400002282,10006612
1670837437.269635,400002284,10005655
1670838042.2982321,400002284,10005655
1671274499.3694589,400002285,10004922
1671471897.3364811,400002286,10003914
1671472484.3365369,400002286,10003914
1671389151.3416481,400002287,10005297
1670835825.3360579,400002288,10005309
1670835848.3360651,400002288,10005309
1670836198.307884,400002288,10005309
1670927739.14,400002288,10005309
1670927828.68,400002288,10005309
1670927901.3066511,400002288,10005309
1670928095.345583,400002288,10005309
1671561362.34156,400002288,10005309
1671473280.377497,400002289,10002078
1670935168.318557,400002291,10002896
1670935264.347296,400002291,10002896
1671020815.3543921,400002291,10002896
1671020979.315228,400002291,10002896
1671022013.354599,400002291,10002896
1671139637.363728,400002291,10002896
1671182169.324775,400002291,10002896
1671207023.3277869,400002291,10002896
1671108899.33189,400002292,10001705
1671533397.3387029,400002292,10001705
1671382439.25669,400002293,10002440
1671382753.3415329,400002293,10002440
1671378768.371525,400002294,10001595
1671099943.330225,400002296,10002536
1671193519.3265891,400002297,10001944
1671043714.11667,400002298,10003667
1671192104.3263991,400002298,10003667
1671540427.350276,400002298,10003667
1670861418.2741511,400002299,10008633
1670936586.347518,400002301,10004244
1671538767.34547,400002301,10004244
1671529364.3486061,400002302,10007299
1671194375.20895,400002304,10007397
1671544900.35155,400002305,10001579
1670831156.2684081,400002306,10000467
1671100628.330373,400002308,10007477
1671540057.33969,400002309,10000825
1670939983.3479531,400002310,10006959
1671450304.334029,400002311,10002371
1671151493.3239939,400002312,10008019
1671202190.21594,400002313,10006576
1671183089.19088,400002314,10001221
1670943972.303,400002316,10000047
1671196574.3669159,400002316,10000047
1671388398.3416331,400002317,10007122
1671555030.36103,400002317,10007122
1670866757.303726,400002319,10003709
1671106643.15185,400002320,10007452
1670843514.3381071,400002321,10002049
1670843545.271208,400002321,10002049
1670843576.3381341,400002321,10002049
1671200542.3376889,400002321,10002049
1671470345.3363221,400002322,10008893
1671009645.313041,400002323,10005285
1671009666.6728,400002323,10005285
1671475255.3776619,400002323,10005285
1671475556.3776841,400002323,10005285
1671212342.3681221,400002324,10003693
1671041022.356878,400002325,10007856
1671041611.3177061,400002325,10007856
1671194056.326658,400002326,10005629
1670920245.3051629,400002327,10008221
1670858650.3022881,400002331,10003244
1671079301.12125,400002333,10006278
1671215094.368325,400002334,10004051
1670855351.273349,400002335,10000801
1671454114.345207,400002336,10001581
1671454002.29511,400002337,10005340
1671454066.345196,400002337,10005340
1671367553.3412421,400002338,10003982
1671368988.34128,400002338,10003982
1670849948.301177,400002339,10007813
1670857092.302072,400002339,10007813
1670857240.340543,400002339,10007813
1671023714.3548269,400002340,10008297
1671048968.318182,400002340,10008297
1671478250.31892,400002340,10008297
1671014887.3242359,400002341,10000814
1671014864.3242309,400002342,10000737
1670838490.3367829,400002343,10002809
1671020522.325321,400002344,10006125
1670936668.3086081,400002345,10008649
1671524378.32417,400002345,10008649
1671095356.358676,400002346,10005809
1671121531.33318,400002348,10005407
1671121890.3332291,400002348,10005407
1670942189.281,400002349,10005997
1670758393.3060851,400002350,10009235
1670923274.3158889,400002350,10009235
1670758656.2673249,400002351,10003654
1671524873.337435,400002351,10003654
1671012669.732,400002352,10008733
1671272300.32927,400002352,10008733
1671037369.3273,400002353,10005323
1670925056.316277,400002355,10005356
1671296737.370218,400002356,10001499
1671549820.35553,400002357,10005741
1671022144.325598,400002358,10000463
1671022652.3155119,400002358,10000463
1671043302.35712,400002358,10000463
1671113453.332412,400002363,10002102
1671027825.3261621,400002366,10004224
1671552302.35779,400002366,10004224
1670842700.337878,400002367,10003021
1670850240.3113129,400002369,10006328
1670850472.2727871,400002369,10006328
1670937410.2255,400002369,10006328
1670938067.308795,400002369,10006328
1671209186.338335,400002373,10004090
1670946431.3199539,400002374,10006694
1671445969.27916,400002375,10007251
1671096201.35882,400002376,10008142
1671534528.3494129,400002376,10008142
1671188584.19999,400002377,10002923
1671448758.28504,400002377,10002923
1671452472.2922,400002377,10002923
1670875211.3430419,400002378,10007650
1670844154.2713709,400002379,10004881
1671534190.37993,400002380,10004602
1671277209.369601,400002381,10005867
1671276978.3695891,400002382,10003416
1671277033.369592,400002382,10003416
1670788297.3348949,400002384,10003875
1670949986.34938,400002385,10005805
1671018225.3249061,400002385,10005805
1671019946.354219,400002385,10005805
1671093385.3582959,400002386,10007571
1671558712.3519609,400002387,10003538
1670788258.268075,400002388,10003837
1671482660.337018,400002389,10001836
1671565311.382879,400002392,10006014
1671098260.32992,400002394,10009225
1670844172.299829,400002395,10004556
1671277290.2386,400002396,10002487
1671277753.23886,400002396,10002487
1670954569.321394,400002398,10007515
1670955968.5014,400002398,10007515
1671298592.370275,400002399,10008952
1670872795.2758329,400002402,10008398
1671109841.3612959,400002402,10008398
1671111282.3322339,400002402,10008398
1671113460.16075,400002402,10008398
1671113842.322051,400002402,10008398
1671114146.16133,400002402,10008398
1671114323.16151,400002402,10008398
1671108614.15541,400002403,10001497
1671109342.15644,400002403,10001497
1671110839.15834,400002403,10001497
1671120774.16759,400002403,10001497
1671093673.3188629,400002404,10004797
1671031602.355583,400002406,10003296
1671522612.32253,400002407,10005996
1671448022.3336041,400002409,10005419
1670951085.3495989,400002413,10002220
1670951888.320982,400002413,10002220
1670952045.3109031,400002413,10002220
1671124782.3628769,400002413,10002220
1671125362.3336639,400002413,10002220
1671364153.3307979,400002413,10002220
1671366442.3712471,400002413,10002220
1671535288.3389981,400002414,10004115
1671562991.352241,400002414,10004115
1670934476.308198,400002415,10006793
1670935333.1913,400002415,10006793
1671443523.3433149,400002416,10005081
1670947698.3573,400002417,10007413
1670947751.3579,400002417,10007413
1670947772.3586,400002417,10007413
1670930177.3071749,400002418,10004223
1670946391.3098259,400002421,10000551
1671026443.326035,400002421,10000551
1671026651.3159211,400002421,10000551
1671027397.326112,400002421,10000551
1670982578.5602,400002422,10000744
1670846308.310461,400002423,10001908
1670846635.3105559,400002423,10001908
1670950088.4044,400002423,10001908
1670950592.4168,400002423,10001908
1670950938.349561,400002423,10001908
1670951144.3208489,400002423,10001908
1670951575.34969,400002423,10001908
1671022856.354723,400002423,10001908
1671528655.337899,400002423,10001908
1671476887.347378,400002424,10007008
1671455387.3755951,400002426,10009137
1671463053.3460269,400002427,10006652
1671102589.330759,400002431,10009144
1671204784.3276169,400002431,10009144
1671206863.3381131,400002431,10009144
1671206916.3277769,400002431,10009144
1671217164.368459,400002432,10004812
1671188368.19949,400002433,10003838
1670921001.305295,400002434,10006410
1670921559.344131,400002434,10006410
1671181433.18851,400002434,10006410
1671096453.3193541,400002436,10001290
1671025272.325953,400002438,10001051
1670948982.3813,400002440,10001252
1670836239.297781,400002441,10006818
1671555968.36197,400002442,10005120
1671192724.20663,400002444,10001326
1671446282.3740311,400002445,10002792
1670857428.3122461,400002446,10006728
1671182290.3351741,400002451,10000656
1671095126.31913,400002453,10004112
1670832130.2970181,400002454,10001216
1670832136.29702,400002454,10001216
1670862610.2743721,400002454,10001216
1670927091.316735,400002455,10003692
1671095809.13209,400002455,10003692
1671210282.22269,400002458,10002226
1671458866.3456509,400002458,10002226
1671554045.3820641,400002458,10002226
1671269125.36919,400002460,10008459
1671269160.32912,400002460,10008459
1670940283.3090751,400002462,10006043
1670940547.319284,400002462,10006043
1670940870.3091531,400002462,10006043
1671447713.28295,400002462,10006043
1671558418.3824689,400002462,10006043
1671031613.10058,400002463,10009236
1671033584.10279,400002463,10009236
1671035375.3168249,400002463,10009236
1671125053.17271,400002464,10005288
1671032388.3556831,400002467,10005449
1671090430.3578839,400002468,10002893
1671091590.1248,400002468,10002893
1671452944.29311,400002472,10000843
1670836985.3080759,400002473,10000620
1671213070.3386559,400002475,10001037
1671290277.340261,400002476,10005499
1671304775.3406219,400002476,10005499
1671451697.3448241,400002477,10003110
1671221596.3686371,400002478,10004256
1671443443.27404,400002478,10004256
1670869826.342618,400002482,10002838
1670959182.5293,400002483,10005131
1671036492.327157,400002483,10005131
1671114661.3221109,400002483,10005131
1671116293.163,400002483,10005131
1671132034.334183,400002483,10005131
1670940537.2652,400002488,10004527
1670941067.3480661,400002488,10004527
1671028722.32623,400002488,10004527
1671127277.17522,400002488,10004527
1671186120.3254139,400002488,10004527
1671186685.335891,400002488,10004527
1671195722.326894,400002488,10004527
1671195742.326896,400002488,10004527
1671195772.366796,400002488,10004527
1671195831.3269119,400002488,10004527
1671201725.3377609,400002488,10004527
1671470503.3363431,400002488,10004527
1671456247.3454249,400002489,10005055
1670789520.2680981,400002490,10002252
1670861779.274209,400002490,10002252
1670944482.3196681,400002490,10002252
1670951626.436,400002490,10002252
1670951770.4389,400002490,10002252
1671209042.338321,400002490,10002252
1671364792.3308129,400002490,10002252
1671364854.3411829,400002490,10002252
1670853703.340107,400002491,10008762
1671007321.3126309,400002492,10001318
1671452764.334434,400002494,10006372
1671461389.376169,400002495,10003297
1671471084.31393,400002495,10003297
1671559113.365,400002496,10006461
1671560424.3521011,400002496,10006461
1671217650.3684881,400002497,10005046
1671006031.607,400002498,10003315
1671012494.3237591,400002499,10005264
1671012658.32379,400002499,10005264
1671012950.313688,400002499,10005264
1671094622.3585379,400002499,10005264
1671094741.3292589,400002499,10005264
1671094841.319088,400002499,10005264
1671095752.329473,400002499,10005264
1671109199.3216021,400002501,10000403
1670935005.3083179,400002503,10001070
1671452296.334358,400002504,10000134
1671461749.3353529,400002506,10002957
1671548961.3403881,400002506,10002957
1670761239.334218,400002507,10006792
1670761424.296072,400002507,10006792
1671179184.36424,400002508,10003075
1670932151.3076811,400002510,10002940
1671207247.3278041,400002511,10001538
1671212265.3681171,400002511,10001538
1670961102.538,400002512,10005896
1671389812.25799,400002512,10005896
1671471011.346921,400002512,10005896
1671193943.3665769,400002515,10004080
1671193982.2084,400002515,10004080
1670843533.2996819,400002516,10006795
1670845066.3000519,400002516,10006795
1671530860.3382649,400002517,10001337
1670784514.296602,400002518,10005831
1670784537.296603,400002518,10005831
1670928129.306705,400002518,10005831
1671448473.3442321,400002519,10002368
1671129919.3633511,400002520,10006719
1671129937.363354,400002520,10006719
1670932124.3179221,400002521,10007316
1671205928.33804,400002522,10001024
1670845653.3001881,400002523,10005021
1670847301.2720921,400002523,10005021
1671463239.37637,400002524,10003002
1671444641.27648,400002525,10006948
1671016739.3144059,400002526,10001882
1671556913.382345,400002532,10004614
1670838238.3084,400002533,10007181
1670839589.337096,400002533,10007181
1671269051.2348,400002533,10007181
1671363086.3711519,400002533,10007181
1671305911.24721,400002534,10006099
1671373515.3309939,400002536,10002748
1671373638.25526,400002536,10002748
1670834441.3074861,400002537,10004681
1671358538.3410139,400002539,10004995
1671433271.34191,400002539,10004995
1671433315.341912,400002539,10004995
1671437312.3316591,400002539,10004995
1671439644.331979,400002539,10004995
1671444832.332962,400002539,10004995
1671444856.373709,400002539,10004995
1671299626.33013,400002541,10000730
1671539408.3501511,400002542,10003884
1670923455.31593,400002543,10007279
1670940593.3091221,400002544,10001398
1671192351.326427,400002545,10008067
1670933764.346983,400002546,10000527
1671046572.328243,400002547,10001685
1671046912.3181109,400002547,10001685
1671032935.10207,400002548,10007374
1671469246.31183,400002550,10004612
1671199851.33762,400002553,10003860
1671200318.3376679,400002553,10003860
1671530830.348803,400002553,10003860
1671100657.330379,400002554,10001439
1671020636.8874,400002555,10007119
1671030825.316288,400002556,10007765
1670846809.338896,400002557,10007944
1671558887.3825271,400002557,10007944
1671559227.3520069,400002557,10007944
1671559281.352011,400002557,10007944
1671189007.365833,400002558,10000505
1670957558.3505239,400002560,10007818
1670843216.271131,400002561,10005940
1670843694.3098371,400002561,10005940
1670930859.3073471,400002562,10003793
1671283238.3698571,400002563,10004189
1671321604.24916,400002564,10008505
1671436401.33157,400002566,10003060
1671131176.3236959,400002567,10005218
1670852489.273025,400002568,10003754
1671557107.341223,400002569,10003039
1670753150.305938,400002570,10003316
1670787853.2966549,400002570,10003316
1671099749.13898,400002572,10002385
1671184391.3650279,400002573,10001974
1670869591.2755189,400002575,10000247
1670849826.339545,400002576,10001893
1670850472.339653,400002576,10001893
1670948181.3202629,400002576,10001893
1670948573.3491149,400002576,10001893
1670863139.341485,400002577,10003396
1671287988.24225,400002578,10003789
1671289338.24254,400002578,10003789
1671463051.3763521,400002578,10003789
1670856990.2735269,400002579,10000630
1671033082.3165419,400002579,10000630
1671047738.11915,400002579,10000630
1671092736.12642,400002579,10000630
1671116941.332706,400002579,10000630
1671453727.345155,400002579,10000630
1671026968.9621,400002582,10004712
1670956660.5085,400002583,10006089
1670922677.3055971,400002584,10000170
1671196503.3669081,400002584,10000170
1671211235.3281839,400002584,10000170
1671100924.14138,400002586,10004261
1671101131.32019,400002586,10004261
1671016869.8139,400002587,10001602
1671095912.3192551,400002588,10002840
1671446366.34385,400002588,10002840
1671105542.360554,400002589,10009045
1671285997.3297911,400002589,10009045
1670842304.3094621,400002590,10007414
1671439121.26623,400002591,10007405
1670926115.3062451,400002593,10008294
1671006117.351552,400002593,10008294
1671439648.342576,400002594,10009320
1671183547.19189,400002595,10000297
1670954470.483,400002596,10007741
1670954961.4899,400002596,10007741
1670958325.524,400002596,10007741
1670965003.3119929,400002596,10007741
1671008753.6527,400002596,10007741
1671018142.32489,400002596,10007741
1671122531.3625791,400002596,10007741
1670758072.3060679,400002597,10005299
1670758088.295948,400002597,10005299
1670759172.3061121,400002597,10005299
1671109268.3216109,400002598,10007661
1671531831.348947,400002599,10005100
1670863132.3030379,400002601,10005924
1671448908.28538,400002601,10005924
1671440460.34272,400002603,10007317
1671291419.370084,400002604,10001330
1670841396.3375721,400002605,10007081
1670953360.31114,400002608,10001585
1670954283.3112881,400002608,10001585
1670954690.311347,400002608,10001585
1671448107.344171,400002608,10001585
1671448130.28387,400002608,10001585
1671301690.3703859,400002609,10002008
1671451120.3447289,400002609,10002008
1671184899.325201,400002610,10001447
1671185530.3253031,400002610,10001447
1671297782.3702569,400002611,10007056
1671370400.3309381,400002612,10007666
1671562851.3827651,400002613,10007991
1671109416.3216331,400002617,10007842
1671109980.15714,400002617,10007842
1671202954.3673749,400002618,10001176
1671468711.31113,400002618,10001176
1670955580.31147,400002619,10000805
1671205013.21823,400002620,10003250
1671561475.3826931,400002621,10007062
1670945120.30964,400002622,10006740
1670945561.31982,400002622,10006740
1671013086.3137159,400002622,10006740
1671185038.3651471,400002622,10006740
1671295872.24433,400002622,10006740
1671445131.3330319,400002622,10006740
1671442192.3731589,400002623,10005135
1670927858.345516,400002624,10005402
1671531583.348907,400002625,10008282
1671559992.352062,400002625,10008282
1671560266.3520889,400002625,10008282
1671560358.34148,400002625,10008282
1671561577.36671,400002625,10008282
1670953798.321296,400002626,10002353
1670915983.3047669,400002627,10000470
1671024273.3548939,400002627,10000470
1671201242.21517,400002627,10000470
1671268411.3290949,400002627,10000470
1670943841.3094721,400002628,10008707
1671551756.3406329,400002629,10005892
1671566649.36862,400002629,10005892
1670834216.2973361,400002631,10002659
1670834391.2973731,400002631,10002659
1670847506.310765,400002631,10002659
1671453622.3345821,400002631,10002659
1671028608.3552511,400002632,10001531
1671036257.3169611,400002633,10008171
1671093451.3290141,400002633,10008171
1671010819.6948,400002634,10007964
1671457074.3757739,400002635,10001121
1671457289.29905,400002635,10001121
1671458468.3758979,400002635,10001121
1671130265.363378,400002636,10006199
1671014513.324167,400002638,10004273
1671456135.29782,400002639,10005864
1671459203.375967,400002639,10005864
1670924033.3446529,400002640,10003089
1671097970.3298769,400002641,10003294
1671181075.32464,400002642,10007118
1671181186.324657,400002642,10007118
1670944490.3077,400002643,10005835
1670935026.3472481,400002644,10002099
1670935212.3185649,400002644,10002099
1670944323.348429,400002645,10002032
1671457756.29945,400002646,10000767
1670836678.26942,400002647,10000169
1670836923.3080521,400002647,10000169
1670836976.269491,400002647,10000169
1670870797.27566,400002647,10000169
1671188568.325835,400002648,10005825
1671559416.3520269,400002650,10005547
1671531266.33834,400002651,10003713
1670952210.4468,400002652,10005336
1670952221.310946,400002652,10005336
1670850090.311281,400002653,10001869
1670862585.30294,400002654,10003312
1671124796.17242,400002655,10008769
1670843406.299644,400002657,10000929
1670947346.3488891,400002658,10001117
1671036917.3272359,400002660,10000049
1671037219.10862,400002660,10000049
1671377486.3310521,400002660,10000049
1671041707.11478,400002662,10008252
1671529216.3380029,400002662,10008252
1670856934.312175,400002663,10006070
1671016824.324625,400002664,10009035
1671447866.33358,400002665,10007018
1671008039.3127489,400002666,10002346
1671031371.10027,400002666,10002346
1671031386.355551,400002666,10002346
1671040788.3176069,400002666,10002346
1670846065.3104041,400002668,10008570
1671519400.32146,400002669,10003084
1671097130.3194749,400002670,10006537
1670853877.3401289,400002672,10003768
1670922063.2770281,400002676,10002642
1670839069.29852,400002677,10003012
1671448882.344331,400002680,10003650
1670866726.2750859,400002681,10006642
1671110618.3613851,400002682,10007228
1671438979.3725951,400002683,10004438
1670769759.2676611,400002684,10005284
1671275712.33977,400002687,10003729
1671204991.3675129,400002688,10007443
1670857304.3405509,400002689,10000211
1670857310.340553,400002689,10000211
1670857431.3405721,400002689,10000211
1670867835.3423469,400002690,10006287
1670935726.30847,400002691,10007751
1671021230.354466,400002692,10005382
1671022150.35462,400002693,10007391
1670851028.2728629,400002694,10005209
1671203352.3674071,400002697,10002559
1670945889.3486431,400002698,10007966
1671556725.36287,400002698,10007966
1671557078.3517749,400002698,10007966
1670833078.268631,400002699,10004786
1670833285.307291,400002699,10004786
1671179109.364234,400002699,10004786
1671182177.18954,400002699,10004786
1671185522.3356941,400002699,10004786
1671532681.33658,400002701,10006631
1671184502.335557,400002702,10005252
1671185310.19464,400002702,10005252
1671523282.32293,400002703,10003187
1671527834.378921,400002703,10003187
1671531306.3383491,400002703,10003187
1671546701.35277,400002703,10003187
1670843021.3379569,400002704,10009175
1670846507.3105259,400002704,10009175
1670862170.341332,400002704,10009175
1670862664.2743821,400002704,10009175
1670863712.30315,400002704,10009175
1670947836.3599,400002704,10009175
1670948006.349,400002704,10009175
1670949161.3856,400002704,10009175
1671029006.9807,400002704,10009175
1671029692.3263071,400002704,10009175
1671101050.14163,400002704,10009175
1671103141.320539,400002704,10009175
1671113277.3323939,400002704,10009175
1671113332.16062,400002704,10009175
1671113854.3616929,400002704,10009175
1671113875.332444,400002704,10009175
1671113897.16116,400002704,10009175
1671114147.3324721,400002704,10009175
1671114168.3324749,400002704,10009175
1671118426.3620951,400002704,10009175
1671450796.334111,400002704,10009175
1671526773.3482389,400002704,10009175
1671556074.3822639,400002704,10009175
1670939127.3089211,400002706,10002250
1670939878.2586,400002706,10002250
1671445016.343574,400002707,10008310
1670922977.315824,400002708,10006808
1670869751.304142,400002710,10000182
1670743845.295687,400002711,10004351
1670746399.3337519,400002711,10004351
1670750476.295759,400002711,10004351
1670912772.3433721,400002712,10007960
1671094953.319102,400002714,10008083
1671096059.35879,400002714,10008083
1671518712.3781531,400002715,10007857
1671527056.337697,400002715,10007857
1670849691.272646,400002716,10007447
1670850124.3112841,400002716,10007447
1670866039.3420329,400002717,10004828
1671273522.339678,400002718,10006458
1671459297.375978,400002720,10006422
1670832074.297015,400002721,10005028
1670832236.2685189,400002721,10005028
1670833172.3072691,400002721,10005028
1670929983.3173859,400002723,10003552
1671051838.328407,400002723,10003552
1671053259.3284211,400002723,10003552
1670840867.3090849,400002725,10002934
1671468025.31021,400002727,10004179
1671471575.3469861,400002727,10004179
1671473547.3162,400002727,10004179
1671474084.336652,400002727,10004179
1671475649.3367879,400002727,10004179
1671475723.3776989,400002727,10004179
1671547384.34026,400002728,10008896
1671215350.3388,400002733,10000133
1670842898.33793,400002734,10005248
1671542692.34995,400002735,10001352
1671383378.371609,400002736,10006991
1671462394.345953,400002738,10000845
1671549444.35514,400002738,10000845
1670846349.3104789,400002739,10007239
1671048251.3574121,400002740,10000308
1670948966.3811,400002741,10004811
1670851052.339747,400002744,10006126
1670851303.339783,400002744,10006126
1671110431.321748,400002745,10001046
1671528234.3484361,400002748,10005117
1671553458.3591,400002748,10005117
1670928454.3067961,400002750,10005091
1671274513.3397191,400002750,10005091
1671033800.3558531,400002751,10006582
1671020646.3253469,400002752,10005166
1671472342.3470719,400002753,10002369
1670844934.310147,400002754,10007967
1671035139.10543,400002755,10003750
1671280040.3296061,400002757,10007632
1671285634.24167,400002757,10007632
1671287133.3401849,400002757,10007632
1671208162.338244,400002758,10006653
1671450990.3341391,400002758,10006653
1670740257.333704,400002759,10002719
1671053039.12044,400002759,10002719
1671127680.3631849,400002759,10002719
1671389098.25783,400002759,10002719
1671390041.331223,400002759,10002719
1671433787.341933,400002759,10002719
1671293851.37015,400002761,10000358
1670831895.296998,400002763,10008835
1671131854.323745,400002763,10008835
1671559516.3825631,400002765,10003050
1671560766.352114,400002765,10003050
1671448469.28447,400002766,10006745
1671448566.3442531,400002766,10006745
1670841167.3374989,400002767,10005873
1670931892.3076029,400002767,10005873
1671010129.3232739,400002768,10003623
1671010274.352304,400002768,10003623
1671467446.3465121,400002769,10005548
1671110278.3613429,400002771,10002056
1671128348.17642,400002771,10002056
1670866536.342098,400002772,10004798
1670863862.3031869,400002773,10005478
1671548487.3815019,400002773,10005478
1671274949.369478,400002774,10004663
1671016749.8117,400002775,10007829
1670845403.3102529,400002776,10006546
1670846782.310595,400002776,10006546
1671208964.36783,400002777,10006395
1671095815.329484,400002778,10000124
1671471196.3772781,400002779,10008686
1670836111.307863,400002780,10006881
1670836451.3079469,400002780,10006881
1671177878.324239,400002781,10002505
1671201209.327373,400002781,10002505
1671214794.22631,400002781,10002505
1671222995.3288119,400002781,10002505
1671264870.23334,400002781,10002505
1671278004.3398759,400002781,10002505
